Date,CHINA A VALUE WEIGHTED
2012-04-18,1392.7622204238173
2012-04-19,1391.5155761384685
2012-04-20,1409.6402423503241
2012-04-23,1401.4521501945137
2012-04-24,1406.8869209767142
2012-04-25,1415.8948483795907
2012-04-26,1414.4860772855648
2012-04-27,1410.7119740409655
2012-04-30,1410.7119740409655
2012-05-01,1410.7119740409655
2012-05-02,1438.0229589946796
2012-05-03,1438.108745654863
2012-05-04,1443.4278685287438
2012-05-07,1441.0217226655343
2012-05-08,1437.5409193142896
2012-05-09,1411.9494061044554
2012-05-10,1410.8794558154532
2012-05-11,1401.5403264093125
2012-05-14,1388.5273752649366
2012-05-15,1386.478858621
2012-05-16,1365.85173452316
2012-05-17,1385.27875899367
2012-05-18,1366.041816718652
2012-05-21,1370.900300392931
2012-05-22,1389.1716056007133
2012-05-23,1380.1028527777205
2012-05-24,1371.2585483825362
2012-05-25,1364.7308769180001
2012-05-28,1384.9575914534125
2012-05-29,1398.752753042323
2012-05-30,1390.4087812576265
2012-05-31,1378.0426267433952
2012-06-01,1378.5192533561851
2012-06-04,1343.7517545878018
2012-06-05,1346.4804006972563
2012-06-06,1349.2162117388843
2012-06-07,1341.8907557709274
2012-06-08,1330.2822402945847
2012-06-11,1343.924161276054
2012-06-12,1334.6228374204443
2012-06-13,1351.576284693617
2012-06-14,1340.0501454289592
2012-06-15,1352.9388467616182
2012-06-18,1359.1179876290018
2012-06-19,1352.0180869036928
2012-06-20,1350.9968555067665
2012-06-21,1333.3243325003177
2012-06-22,1333.3243325003177
2012-06-25,1315.8815921523344
2012-06-26,1318.0606335276132
2012-06-27,1316.0872427931224
2012-06-28,1306.2671188782526
2012-06-29,1323.7013259514924
2012-07-02,1320.4766711089962
2012-07-03,1322.2351010602217
2012-07-04,1325.1411145736724
2012-07-05,1310.8953861439024
2012-07-06,1318.8036310817818
2012-07-09,1285.9645358444668
2012-07-10,1286.1761302939246
2012-07-11,1290.8244160645002
2012-07-12,1294.4721396021785
2012-07-13,1296.5270306754737
2012-07-16,1278.8743643547787
2012-07-17,1289.3260648860219
2012-07-18,1291.2998985382133
2012-07-19,1297.556885181402
2012-07-20,1286.593907843966
2012-07-23,1264.5903552397253
2012-07-24,1265.765026220365
2012-07-25,1259.93689521611
2012-07-26,1257.0926699213817
2012-07-27,1263.3408948958374
2012-07-30,1260.7028141554429
2012-07-31,1268.3742808972165
2012-08-01,1275.990349708126
2012-08-02,1269.7767706053103
2012-08-03,1274.8256979111186
2012-08-06,1282.2593648719326
2012-08-07,1281.7510832877626
2012-08-08,1285.7326610197572
2012-08-09,1292.5048455106569
2012-08-10,1289.3779935539114
2012-08-13,1272.381675471899
2012-08-14,1275.989226102072
2012-08-15,1260.4677380921437
2012-08-16,1256.3181360903948
2012-08-17,1258.7842267174788
2012-08-20,1251.2187346579442
2012-08-21,1253.9442160689246
2012-08-22,1248.1011373622805
2012-08-23,1249.5173065412268
2012-08-24,1238.7831354589366
2012-08-27,1218.7005312191473
2012-08-28,1231.9273455090297
2012-08-29,1221.365137003019
2012-08-30,1225.1610779621824
2012-08-31,1219.2581451696335
2012-09-03,1224.955123722219
2012-09-04,1209.8702598213042
2012-09-05,1203.1967635333804
2012-09-06,1214.471537451952
2012-09-07,1260.6514715885105
2012-09-10,1263.0747140676337
2012-09-11,1254.478116489523
2012-09-12,1256.986859273226
2012-09-13,1248.9322600812532
2012-09-14,1261.0599822514428
2012-09-17,1235.379570624322
2012-09-18,1221.7883658439287
2012-09-19,1226.9921543981604
2012-09-20,1205.7808948275654
2012-09-21,1207.302407309684
2012-09-24,1210.521384284101
2012-09-25,1208.03916551448
2012-09-26,1198.8637416671809
2012-09-27,1232.8731824662711
2012-09-28,1255.0258686489474
2012-10-01,1255.0258686489474
2012-10-02,1255.0258686489474
2012-10-03,1255.0258686489474
2012-10-04,1255.0258686489474
2012-10-05,1255.0258686489474
2012-10-08,1244.0622469454827
2012-10-09,1268.5921208509424
2012-10-10,1269.3338860930498
2012-10-11,1264.1857881549217
2012-10-12,1269.4856604641272
2012-10-15,1263.6060438764428
2012-10-16,1264.781204826134
2012-10-17,1270.3653951438812
2012-10-18,1288.5482409768317
2012-10-19,1287.0074566580338
2012-10-22,1291.3464055431486
2012-10-23,1280.1157115891385
2012-10-24,1281.3470269320892
2012-10-25,1276.925333309277
2012-10-26,1254.50321467922
2012-10-29,1250.105766449317
2012-10-30,1253.4405664516596
2012-10-31,1262.1027367057172
2012-11-01,1283.2462272753628
2012-11-02,1291.394228132651
2012-11-05,1290.757744795223
2012-11-06,1285.396916015716
2012-11-07,1283.1608981045495
2012-11-08,1264.2424281676272
2012-11-09,1263.8707096265302
2012-11-12,1275.6151015927999
2012-11-13,1257.234079764626
2012-11-14,1261.646447612622
2012-11-15,1245.0768357114323
2012-11-16,1237.0369392598332
2012-11-19,1237.99933948207
2012-11-20,1233.0271247144767
2012-11-21,1249.2274009741116
2012-11-22,1243.4942266553362
2012-11-23,1252.0276149570498
2012-11-26,1247.3749712443107
2012-11-27,1240.3761179753376
2012-11-28,1232.3035137385348
2012-11-29,1228.3771404247636
2012-11-30,1242.2386104378056
2012-12-03,1232.44148409927
2012-12-04,1244.2282070679717
2012-12-05,1286.4703314389226
2012-12-06,1285.4427110120046
2012-12-07,1309.183736773847
2012-12-10,1318.9314878143787
2012-12-11,1310.424379730668
2012-12-12,1314.9801847563883
2012-12-13,1305.4040611970752
2012-12-14,1371.3654662148667
2012-12-17,1379.356710445494
2012-12-18,1382.4052910756184
2012-12-19,1383.5670733334143
2012-12-20,1388.7168892408326
2012-12-21,1379.952974953366
2012-12-24,1384.4974246932127
2012-12-25,1425.677374873683
2012-12-26,1425.482896537126
2012-12-27,1417.6090895096218
2012-12-28,1436.9375232956852
2012-12-31,1463.9940962442104
2013-01-01,1463.9940962442104
2013-01-02,1463.9940962442104
2013-01-03,1463.9940962442104
2013-01-04,1473.7446487616178
2013-01-07,1480.6786640383893
2013-01-08,1467.7000489734723
2013-01-09,1465.3745122129762
2013-01-10,1469.5026740769504
2013-01-11,1443.422054714285
2013-01-14,1496.1509017857868
2013-01-15,1503.9046812075376
2013-01-16,1486.8985560105602
2013-01-17,1473.1159366160807
2013-01-18,1498.230547274079
2013-01-21,1509.5138863952052
2013-01-22,1507.460376811521
2013-01-23,1513.9625060779072
2013-01-24,1503.3460568340738
2013-01-25,1496.8566223509313
2013-01-28,1545.922984956294
2013-01-29,1555.870171671571
2013-01-30,1564.9377265037747
2013-01-31,1567.9572700052784
2013-02-01,1599.6974297602248
2013-02-04,1607.6813014867373
2013-02-05,1615.624121747879
2013-02-06,1614.899677339238
2013-02-07,1595.1514533900338
2013-02-08,1598.5542677994115
2013-02-11,1598.5542677994113
2013-02-12,1598.554267799411
2013-02-13,1598.5542677994108
2013-02-14,1598.5542677994106
2013-02-15,1598.5542677994104
2013-02-18,1582.5805213585625
2013-02-19,1554.6254218297058
2013-02-20,1557.8482730445069
2013-02-21,1499.7750782698195
2013-02-22,1488.8445882707242
2013-02-25,1496.4706663565444
2013-02-26,1477.4504677154255
2013-02-27,1494.0301072730003
2013-02-28,1542.4743846856509
2013-03-01,1535.192444656948
2013-03-04,1461.5989994447473
2013-03-05,1510.4142407405645
2013-03-06,1526.1140330640646
2013-03-07,1505.7076147907992
2013-03-08,1502.5717154658248
2013-03-11,1490.0981535723704
2013-03-12,1471.0213973243515
2013-03-13,1455.3678427966754
2013-03-14,1458.3066968365704
2013-03-15,1466.0452222019483
2013-03-18,1442.333911729729
2013-03-19,1457.1259026233233
2013-03-20,1507.6461943433337
2013-03-21,1506.8427995033014
2013-03-22,1509.6861400105058
2013-03-25,1507.2779907224349
2013-03-26,1481.503089302843
2013-03-27,1485.110078402832
2013-03-28,1430.655982600191
2013-03-29,1431.3761382689315
2013-04-01,1429.5354368773185
2013-04-02,1431.3214641067143
2013-04-03,1434.1858693822426
2013-04-04,1434.1858693822426
2013-04-05,1434.1858693822426
2013-04-08,1423.5730311994419
2013-04-09,1432.6110124207205
2013-04-10,1433.020722562248
2013-04-11,1429.8323487983994
2013-04-12,1421.5713797644241
2013-04-15,1409.1898356377735
2013-04-16,1418.960448284885
2013-04-17,1414.976803219047
2013-04-18,1417.9201291296931
2013-04-19,1459.7200880541773
2013-04-22,1459.3810488749307
2013-04-23,1415.2471817084283
2013-04-24,1440.1009441993062
2013-04-25,1427.9266664130985
2013-04-26,1418.9513689912237
2013-04-29,1418.9513689912237
2013-04-30,1418.9513689912237
2013-05-01,1418.9513689912237
2013-05-02,1422.0518421348347
2013-05-03,1445.5984475377293
2013-05-06,1460.7502229668232
2013-05-07,1463.9219238788394
2013-05-08,1473.1994816919846
2013-05-09,1463.5539610547307
2013-05-10,1469.3664915392112
2013-05-13,1461.667739931357
2013-05-14,1443.9535266231426
2013-05-15,1447.5507497907624
2013-05-16,1470.3957419855944
2013-05-17,1492.4240394817218
2013-05-20,1504.9424351816483
2013-05-21,1504.2344873421455
2013-05-22,1507.6482303194146
2013-05-23,1483.0549212071958
2013-05-24,1488.5240929958306
2013-05-27,1489.1420330984588
2013-05-28,1517.9542180914943
2013-05-29,1513.7438799778918
2013-05-30,1506.7426653339044
2013-05-31,1492.6132305473707
2013-06-03,1494.5281181391715
2013-06-04,1478.1089682929958
2013-06-05,1472.534813189463
2013-06-06,1453.4606080120582
2013-06-07,1433.0967783793208
2013-06-10,1433.0967783793208
2013-06-11,1433.0967783793208
2013-06-12,1433.0967783793208
2013-06-13,1388.6339381812681
2013-06-14,1394.5667251859275
2013-06-17,1388.4935282838114
2013-06-18,1393.5305137610662
2013-06-19,1380.9149513763512
2013-06-20,1336.5476418546536
2013-06-21,1331.666944394372
2013-06-24,1249.9256104230806
2013-06-25,1248.7352434097666
2013-06-26,1241.4111788526611
2013-06-27,1245.6196628257944
2013-06-28,1276.2506288615982
2013-07-01,1278.3714493891453
2013-07-02,1276.941293552093
2013-07-03,1264.6294819146424
2013-07-04,1277.5487828709229
2013-07-05,1280.4068733725123
2013-07-08,1249.9155820152296
2013-07-09,1253.4066051000034
2013-07-10,1283.7540863727236
2013-07-11,1344.324135151534
2013-07-12,1314.10757452127
2013-07-15,1326.8602373802928
2013-07-16,1330.9132799367817
2013-07-17,1316.1049406029904
2013-07-18,1293.0967856865952
2013-07-19,1269.5928130969246
2013-07-22,1272.0248749479417
2013-07-23,1304.492419380803
2013-07-24,1292.912555651629
2013-07-25,1290.8500030203802
2013-07-26,1285.0225803735168
2013-07-29,1259.3330943249682
2013-07-30,1271.2371620553697
2013-07-31,1274.512857250733
2013-08-01,1298.635908448479
2013-08-02,1299.2167133763605
2013-08-05,1313.6577453981206
2013-08-06,1319.6373043053402
2013-08-07,1313.5847743191537
2013-08-08,1310.4967686735424
2013-08-09,1314.344228040948
2013-08-12,1353.3801962509372
2013-08-13,1358.7652386102097
2013-08-14,1353.5931243771297
2013-08-15,1344.1120190466622
2013-08-16,1340.5249959862713
2013-08-19,1349.9625558501723
2013-08-20,1341.2281277625818
2013-08-21,1337.6259758590284
2013-08-22,1333.1421603800625
2013-08-23,1322.6860205049718
2013-08-26,1347.9965745066133
2013-08-27,1351.176310559729
2013-08-28,1349.1450442594291
2013-08-29,1344.1733467980903
2013-08-30,1349.0757066030606
2013-09-02,1351.883505157954
2013-09-03,1369.7765659315164
2013-09-04,1370.3193379956203
2013-09-05,1364.0082121825326
2013-09-06,1376.3234177555835
2013-09-09,1438.7219911486773
2013-09-10,1461.8293286524156
2013-09-11,1470.6073877725269
2013-09-12,1491.2659900847884
2013-09-13,1474.7025814425226
2013-09-16,1464.7200115931998
2013-09-17,1430.0366999139303
2013-09-18,1434.631952330321
2013-09-19,1434.631952330321
2013-09-20,1434.631952330321
2013-09-23,1452.2661790199568
2013-09-24,1430.7898459065914
2013-09-25,1422.2825828736113
2013-09-26,1391.8128966075978
2013-09-27,1397.1945254403474
2013-09-30,1403.8965302795186
2013-10-01,1403.8965302795189
2013-10-02,1403.896530279519
2013-10-03,1403.8965302795193
2013-10-04,1403.8965302795195
2013-10-07,1403.8965302795198
2013-10-08,1421.6069613867219
2013-10-09,1427.8757679213122
2013-10-10,1413.6352298966567
2013-10-11,1438.5779303171773
2013-10-14,1446.4165689932934
2013-10-15,1438.137334120294
2013-10-16,1415.86894143116
2013-10-17,1411.5240975046702
2013-10-18,1417.1951029195625
2013-10-21,1439.012806557377
2013-10-22,1425.6699808610913
2013-10-23,1417.9642336645718
2013-10-24,1409.7014220989918
2013-10-25,1395.425219040377
2013-10-28,1395.175652127611
2013-10-29,1405.5159167808133
2013-10-30,1427.0488526334073
2013-10-31,1410.4784459439027
2013-11-01,1417.7695851182204
2013-11-04,1414.5430157613282
2013-11-05,1415.2500826425287
2013-11-06,1398.418536564044
2013-11-07,1397.0704254741206
2013-11-08,1383.213019502983
2013-11-11,1385.159112408482
2013-11-12,1398.1924765589395
2013-11-13,1366.2990821299986
2013-11-14,1369.6606634924456
2013-11-15,1392.7351922102973
2013-11-18,1438.0683537665245
2013-11-19,1429.7354429098966
2013-11-20,1436.5403452555406
2013-11-21,1431.6677378892368
2013-11-22,1424.277830732655
2013-11-25,1418.4823143057013
2013-11-26,1416.3609583078742
2013-11-27,1427.4570705177607
2013-11-28,1441.6790486364646
2013-11-29,1439.3911486530767
2013-12-02,1440.0824862070303
2013-12-03,1449.2475618174556
2013-12-04,1468.5621411029194
2013-12-05,1462.6416435206845
2013-12-06,1458.0882979531161
2013-12-09,1457.2704280834491
2013-12-10,1458.538031826451
2013-12-11,1432.5587786303229
2013-12-12,1429.6690381354952
2013-12-13,1423.4990877004702
2013-12-16,1403.1622623497424
2013-12-17,1397.122670946364
2013-12-18,1397.7632412630371
2013-12-19,1383.9983089748464
2013-12-20,1348.1189826102316
2013-12-23,1352.211407614649
2013-12-24,1352.7574808618635
2013-12-25,1358.477851723436
2013-12-26,1334.4607918537884
2013-12-27,1357.2733805050987
2013-12-30,1354.615091816508
2013-12-31,1375.7580252857856
2014-01-01,1375.7580252857854
2014-01-02,1367.8627113249406
2014-01-03,1347.6994733516872
2014-01-06,1320.159018850754
2014-01-07,1317.481165336746
2014-01-08,1317.3683707375126
2014-01-09,1308.5034476033165
2014-01-10,1304.2790017582001
2014-01-13,1304.9411327026894
2014-01-14,1312.8133507196421
2014-01-15,1304.302195991565
2014-01-16,1302.3320959862758
2014-01-17,1286.5659346871491
2014-01-20,1280.1280391019154
2014-01-21,1291.0733099543718
2014-01-22,1320.1272540418738
2014-01-23,1308.9318641273292
2014-01-24,1315.2119219320894
2014-01-27,1299.8606076423616
2014-01-28,1305.9863730567433
2014-01-29,1310.3754250582206
2014-01-30,1294.1434650070112
2014-01-31,1294.1434650070112
2014-02-03,1294.1434650070112
2014-02-04,1294.1434650070112
2014-02-05,1294.1434650070112
2014-02-06,1294.1434650070112
2014-02-07,1295.3725814462691
2014-02-10,1319.4692594374353
2014-02-11,1334.119021628388
2014-02-12,1333.4050407475759
2014-02-13,1332.1900885805849
2014-02-14,1337.3102166255046
2014-02-17,1343.097512491051
2014-02-18,1323.220716246777
2014-02-19,1342.6440969091539
2014-02-20,1333.9522894491674
2014-02-21,1317.2216717456104
2014-02-24,1282.4997095158164
2014-02-25,1254.1899831916717
2014-02-26,1257.5339368977764
2014-02-27,1261.1628670987488
2014-02-28,1262.9600878661997
2014-03-03,1267.721408607605
2014-03-04,1267.1484892513824
2014-03-05,1257.8121271161672
2014-03-06,1267.2413759112856
2014-03-07,1261.863611555283
2014-03-10,1221.9212399216904
2014-03-11,1224.7272414165552
2014-03-12,1227.7804950824877
2014-03-13,1245.0807964640362
2014-03-14,1233.4689092386852
2014-03-17,1237.2381165131094
2014-03-18,1230.8103550471235
2014-03-19,1225.3484567020953
2014-03-20,1207.4679145924654
2014-03-21,1251.6779277377823
2014-03-24,1272.0687009319922
2014-03-25,1265.495069096304
2014-03-26,1260.1576108853337
2014-03-27,1255.7796646241354
2014-03-28,1261.5162801161587
2014-03-31,1259.0985750190512
2014-04-01,1268.195244318043
2014-04-02,1282.074518347928
2014-04-03,1266.4112255816228
2014-04-04,1274.9897336049355
2014-04-07,1274.9897336049357
2014-04-08,1309.447756033956
2014-04-09,1307.874445413881
2014-04-10,1328.4081541915302
2014-04-11,1327.6780923969654
2014-04-14,1321.0769427827352
2014-04-15,1294.3871185133326
2014-04-16,1297.1834165581392
2014-04-17,1293.0058038040847
2014-04-18,1290.7200881697427
2014-04-21,1268.3184202449145
2014-04-22,1275.8443480660953
2014-04-23,1275.9938909704842
2014-04-24,1272.5934899869897
2014-04-25,1262.9654369125058
2014-04-28,1250.1520490410076
2014-04-29,1258.5367541049984
2014-04-30,1257.8733886143677
2014-05-01,1257.8733886143675
2014-05-02,1257.8733886143673
2014-05-05,1256.7747222707278
2014-05-06,1259.9891732632086
2014-05-07,1250.6641476909415
2014-05-08,1254.3153612538508
2014-05-09,1255.2401154487532
2014-05-12,1278.2062346160276
2014-05-13,1277.217297002039
2014-05-14,1276.1956995267865
2014-05-15,1264.1152958847404
2014-05-16,1266.6345277807027
2014-05-19,1249.4729377790259
2014-05-20,1250.2329239340315
2014-05-21,1261.4954313594158
2014-05-22,1259.450696847017
2014-05-23,1268.7556827571952
2014-05-26,1270.4902479514506
2014-05-27,1265.132180761042
2014-05-28,1273.6563393064741
2014-05-29,1271.2437552831495
2014-05-30,1267.028763702609
2014-06-02,1267.028763702609
2014-06-03,1264.2507504578687
2014-06-04,1253.7041711746965
2014-06-05,1265.6352523507119
2014-06-06,1258.2575695472533
2014-06-09,1262.503246320493
2014-06-10,1280.7209186245304
2014-06-11,1278.7252531784939
2014-06-12,1276.5833066257455
2014-06-13,1293.5684071215683
2014-06-16,1302.0021280738315
2014-06-17,1288.9408043551582
2014-06-18,1281.3454224981454
2014-06-19,1266.5397153194829
2014-06-20,1273.6162461577678
2014-06-23,1269.4807983748717
2014-06-24,1275.232503730569
2014-06-25,1270.060418508918
2014-06-26,1279.4097893951832
2014-06-27,1282.1520386439959
2014-06-30,1291.4042122044561
2014-07-01,1291.0144768902478
2014-07-02,1293.7577270368124
2014-07-03,1299.2560329715163
2014-07-04,1301.393842056903
2014-07-07,1302.2865495176504
2014-07-08,1304.8758520883187
2014-07-09,1288.8148873959458
2014-07-10,1289.8788959788915
2014-07-11,1296.5904565099174
2014-07-14,1309.0557045785306
2014-07-15,1311.247333843519
2014-07-16,1315.149647594712
2014-07-17,1307.9801487709428
2014-07-18,1314.1537066195317
2014-07-21,1314.025042991445
2014-07-22,1328.67707743855
2014-07-23,1336.821836287981
2014-07-24,1365.4895389077988
2014-07-25,1381.0888156577953
2014-07-28,1426.2587007543996
2014-07-29,1430.7249571202465
2014-07-30,1422.3949399399232
2014-07-31,1439.812569154025
2014-08-01,1428.6128101805216
2014-08-04,1457.514836571597
2014-08-05,1451.7083947832118
2014-08-06,1447.8471267529317
2014-08-07,1425.3338628522724
2014-08-08,1428.9831442976717
2014-08-11,1450.3546741792288
2014-08-12,1440.3321514481836
2014-08-13,1440.6228518324804
2014-08-14,1429.3571300872004
2014-08-15,1444.1799361374497
2014-08-18,1449.010631258375
2014-08-19,1449.4742889780418
2014-08-20,1443.2518546057263
2014-08-21,1430.7362202527363
2014-08-22,1437.0369498532225
2014-08-25,1424.6168000026616
2014-08-26,1416.1782450260184
2014-08-27,1417.9815904302898
2014-08-28,1405.7421990193266
2014-08-29,1422.9575808021284
2014-09-01,1429.9010090997324
2014-09-02,1447.4645266325754
2014-09-03,1463.1693117889695
2014-09-04,1474.378994238935
2014-09-05,1487.449305514135
2014-09-08,1487.4493055141352
2014-09-09,1482.985816207901
2014-09-10,1474.5541136209185
2014-09-11,1469.4094842533436
2014-09-12,1478.5698015053783
2014-09-15,1474.4939976993128
2014-09-16,1458.8216349855904
2014-09-17,1466.488493855931
2014-09-18,1469.5226074928107
2014-09-19,1477.7182776762913
2014-09-22,1445.2006539547824
2014-09-23,1456.1671637415577
2014-09-24,1481.3973077823969
2014-09-25,1477.8100983332051
2014-09-26,1480.2008161161134
2014-09-29,1478.0016127612487
2014-09-30,1481.6079878773264
2014-10-01,1481.6079878773264
2014-10-02,1481.6079878773264
2014-10-03,1481.6079878773264
2014-10-06,1481.6079878773264
2014-10-07,1481.6079878773264
2014-10-08,1493.0277888269898
2014-10-09,1498.9341807996777
2014-10-10,1490.310751065573
2014-10-13,1482.470813429859
2014-10-14,1478.98894096628
2014-10-15,1489.2725553041955
2014-10-16,1488.2436234909915
2014-10-17,1482.0948024900345
2014-10-20,1487.385801825064
2014-10-21,1475.207442916137
2014-10-22,1471.3737108047114
2014-10-23,1460.9077725225475
2014-10-24,1457.4967574843192
2014-10-27,1442.1359377340896
2014-10-28,1474.083683915751
2014-10-29,1498.7926824585113
2014-10-30,1520.6974611914345
2014-10-31,1552.660736965421
2014-11-03,1554.2537830733886
2014-11-04,1562.9689039852437
2014-11-05,1548.8457588166764
2014-11-06,1550.9813847843798
2014-11-07,1542.6049911081427
2014-11-10,1591.682045016548
2014-11-11,1600.7849077116875
2014-11-12,1614.2487844049874
2014-11-13,1611.2052137540327
2014-11-14,1606.986966933356
2014-11-17,1594.763018659837
2014-11-18,1572.087494416134
2014-11-19,1565.941351165494
2014-11-20,1566.1637861532117
2014-11-21,1591.7076817095576
2014-11-24,1622.2813438046514
2014-11-25,1647.134272533983
2014-11-26,1670.1377249327625
2014-11-27,1689.1399438845665
2014-11-28,1756.4576947992737
2014-12-01,1759.8244479408252
2014-12-02,1834.978288317289
2014-12-03,1844.034106427295
2014-12-04,1936.6906698829052
2014-12-05,1955.82887367231
2014-12-08,2020.1837153740464
2014-12-09,1899.8187302071094
2014-12-10,1974.279816805056
2014-12-11,1959.1207362039615
2014-12-12,1957.8802827820346
2014-12-15,1956.8475071753
2014-12-16,2013.3191026244856
2014-12-17,2070.6531362816713
2014-12-18,2062.9579178234485
2014-12-19,2117.888886801191
2014-12-22,2162.780528780817
2014-12-23,2086.643587627734
2014-12-24,2017.3964944672719
2014-12-25,2102.3144253617234
2014-12-26,2170.015876394963
2014-12-29,2184.718045910588
2014-12-30,2208.533534839702
2014-12-31,2262.180070816987
2015-01-01,2262.180070816987
2015-01-02,2262.180070816987
2015-01-05,2334.8570550375093
2015-01-06,2327.203170686324
2015-01-07,2323.062801526117
2015-01-08,2247.6786535573983
2015-01-09,2247.852338256011
2015-01-12,2212.5108108844715
2015-01-13,2212.518501617081
2015-01-14,2213.6924623341984
2015-01-15,2296.099939332293
2015-01-16,2311.6173637280717
2015-01-19,2100.4677583382067
2015-01-20,2127.670798659365
2015-01-21,2228.565209001002
2015-01-22,2231.0119928970093
2015-01-23,2227.9401005467407
2015-01-26,2226.3644185403587
2015-01-27,2204.9520498259944
2015-01-28,2169.883185997253
2015-01-29,2141.3996582280806
2015-01-30,2110.545284664498
2015-02-02,2045.603116274823
2015-02-03,2096.4318119306627
2015-02-04,2078.4070648966535
2015-02-05,2053.752185997966
2015-02-06,2016.4279098788058
2015-02-09,2031.4103248506233
2015-02-10,2072.064953341381
2015-02-11,2079.3933682032057
2015-02-12,2088.4480598477116
2015-02-13,2105.904660201064
2015-02-16,2112.4534901820657
2015-02-17,2127.638820120787
2015-02-18,2127.638820120787
2015-02-19,2127.638820120787
2015-02-20,2127.638820120787
2015-02-23,2127.638820120787
2015-02-24,2127.638820120787
2015-02-25,2103.3942158976306
2015-02-26,2159.1702724687148
2015-02-27,2156.8203344596327
2015-03-02,2165.6913366155222
2015-03-03,2103.343912674908
2015-03-04,2107.8372817683776
2015-03-05,2078.152163803509
2015-03-06,2080.627402792567
2015-03-09,2139.487696716067
2015-03-10,2116.203108736751
2015-03-11,2124.222260898153
2015-03-12,2182.6815189903737
2015-03-13,2200.1655030511884
2015-03-16,2242.1779652691857
2015-03-17,2283.718789215725
2015-03-18,2348.674045988646
2015-03-19,2359.9252687710227
2015-03-20,2371.30756542967
2015-03-23,2416.6521780873
2015-03-24,2424.4680265862685
2015-03-25,2387.013488954688
2015-03-26,2403.0865401145215
2015-03-27,2410.456486303633
2015-03-30,2505.6329914299854
2015-03-31,2471.488173633953
2015-04-01,2507.355133023851
2015-04-02,2501.7032219135913
2015-04-03,2518.5340254450443
2015-04-06,2518.5340254450434
2015-04-07,2583.524327901486
2015-04-08,2618.0514612346724
2015-04-09,2592.471892123239
2015-04-10,2640.5462399170033
2015-04-13,2706.364759177316
2015-04-14,2724.418783344336
2015-04-15,2730.4039364538885
2015-04-16,2819.812531492873
2015-04-17,2890.9544418366504
2015-04-20,2868.8812029672117
2015-04-21,2895.5190485780026
2015-04-22,2958.2150709593393
2015-04-23,2957.7876144752086
2015-04-24,2934.297638321849
2015-04-27,3028.7446311142685
2015-04-28,3037.154530983038
2015-04-29,3021.028921303314
2015-04-30,2995.511354944195
2015-05-01,2995.5113549441953
2015-05-04,3027.2023087698303
2015-05-05,2890.221284609279
2015-05-06,2843.1082369250353
2015-05-07,2765.887280709532
2015-05-08,2818.222793840332
2015-05-11,2890.706037972407
2015-05-12,2916.6276770947306
2015-05-13,2889.812138331851
2015-05-14,2879.423362586281
2015-05-15,2822.928001128719
2015-05-18,2776.3042338377973
2015-05-19,2867.1586503761623
2015-05-20,2879.6493479848837
2015-05-21,2918.901961957658
2015-05-22,3004.0427445288733
2015-05-25,3099.9767435833364
2015-05-26,3130.36295022588
2015-05-27,3111.3717273600446
2015-05-28,2916.6967879432873
2015-05-29,2902.684297481617
2015-06-01,3046.073021707701
2015-06-02,3079.981902722339
2015-06-03,3087.171304080411
2015-06-04,3143.057468546131
2015-06-05,3179.560135926696
2015-06-08,3308.246069337281
2015-06-09,3288.1358529204103
2015-06-10,3259.7974559872396
2015-06-11,3241.824665045097
2015-06-12,3269.0767944041045
2015-06-15,3204.4610755828376
2015-06-16,3113.968315389401
2015-06-17,3161.231117234842
2015-06-18,3040.0250831054345
2015-06-19,2860.2636684264367
2015-06-22,2860.263668426437
2015-06-23,2962.4189696173908
2015-06-24,3036.978503305684
2015-06-25,2945.248586809765
2015-06-26,2745.398132043541
2015-06-29,2715.120815433535
2015-06-30,2888.800677458058
2015-07-01,2759.301218465575
2015-07-02,2699.102946041385
2015-07-03,2550.519272447594
2015-07-06,2680.1000488941827
2015-07-07,2720.365784408157
2015-07-08,2549.0260244235174
2015-07-09,2704.6521398442924
2015-07-10,2813.831469599026
2015-07-13,2819.506359156642
2015-07-14,2739.5464078098194
2015-07-15,2699.9167759939733
2015-07-16,2697.094575863579
2015-07-17,2763.3759825627512
2015-07-20,2757.407122056591
2015-07-21,2754.331966494163
2015-07-22,2736.8922763470837
2015-07-23,2785.985307613315
2015-07-24,2744.8932942531146
2015-07-27,2515.1860870039754
2015-07-28,2513.7913708656715
2015-07-29,2571.7087944128225
2015-07-30,2501.780482524356
2015-07-31,2508.0006245738805
2015-08-03,2541.4395126949203
2015-08-04,2593.906243493819
2015-08-05,2546.375784247479
2015-08-06,2525.934502608859
2015-08-07,2563.101540926301
2015-08-10,2667.481642736877
2015-08-11,2601.8983054467435
2015-08-12,2546.7752789922606
2015-08-13,2567.9171609019177
2015-08-14,2570.2025564060245
2015-08-17,2564.0626196470967
2015-08-18,2425.9431011664497
2015-08-19,2453.0471163439984
2015-08-20,2394.505105005958
2015-08-21,2310.3494306002412
2015-08-24,2103.081319142553
2015-08-25,1951.9010274440757
2015-08-26,1973.4775101622547
2015-08-27,2097.5034384226356
2015-08-28,2171.433128796312
2015-08-31,2209.907971411043
2015-09-01,2243.9338591822066
2015-09-02,2271.8611129177193
2015-09-03,2271.8611129177198
2015-09-04,2271.86111291772
2015-09-07,2158.0922496148623
2015-09-08,2201.2053347581873
2015-09-09,2230.563999410407
2015-09-10,2217.1466828293674
2015-09-11,2208.0533785298703
